Split Name,Index,Source File
train,870,Grp3_ramdon_mdl/mdl_random_mdl_29
train,871,Grp3_ramdon_mdl/mdl_random_mdl_93
train,872,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_240
train,873,Grp11_tower_mdl/mdl_tower_mdl_162
train,874,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_156
train,875,Grp11_tower_mdl/mdl_tower_mdl_426
train,876,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_330
train,877,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_43
train,878,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_304
train,879,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_65
train,880,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_32
train,881,Grp11_tower_mdl/mdl_tower_mdl_453
train,882,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_74
train,883,Grp7_tower_mdl/mdl_tower_mdl_8
train,884,Grp11_tower_mdl/mdl_tower_mdl_463
train,885,Grp12_ramdon_mdl/mdl_random_mdl_34
train,886,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_119
train,887,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_59
train,888,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_176
train,889,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_36
train,890,Grp11_tower_mdl/mdl_tower_mdl_336
train,891,Grp13_conv_random/mdl_conv_random_mdl_66
train,892,Grp3_ramdon_mdl/mdl_random_mdl_96
train,893,Grp13_conv_random/mdl_conv_random_mdl_39
train,894,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_269
train,895,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_179
train,896,Grp11_tower_mdl/mdl_tower_mdl_441
train,897,Grp12_ramdon_mdl/mdl_random_mdl_11
train,898,Grp13_conv_random/mdl_conv_random_mdl_70
train,899,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_343
train,900,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_372
train,901,Grp8_tower_mdl/mdl_tower_mdl_219
train,902,Grp11_tower_mdl/mdl_tower_mdl_51
train,903,Grp11_tower_mdl/mdl_tower_mdl_445
train,904,Grp7_tower_mdl/mdl_tower_mdl_5
train,905,Grp13_conv_random/mdl_conv_random_mdl_10
train,906,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_65
train,907,Grp3_ramdon_mdl/mdl_random_mdl_101
train,908,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_7
train,909,Grp11_tower_mdl/mdl_tower_mdl_69
train,910,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_135
train,911,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_97
train,912,Grp11_tower_mdl/mdl_tower_mdl_100
train,913,Grp4_tower_mdl/mdl_tower_mdl_33
train,914,Grp8_tower_mdl/mdl_tower_mdl_97
train,915,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_107
train,916,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_86
train,917,Grp13_conv_random/mdl_conv_random_mdl_89
train,918,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_119
train,919,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_21
train,920,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_56
train,921,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_92
train,922,Grp4_tower_mdl/mdl_tower_mdl_55
train,923,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_0
train,924,Grp11_tower_mdl/mdl_tower_mdl_279
train,925,Grp11_tower_mdl/mdl_tower_mdl_141
train,926,Grp8_tower_mdl/mdl_tower_mdl_73
train,927,Grp12_ramdon_mdl/mdl_random_mdl_72
train,928,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_193
train,929,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_11
train,930,Grp4_tower_mdl/mdl_tower_mdl_54
train,931,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_39
train,932,Grp11_tower_mdl/mdl_tower_mdl_297
train,933,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_274
train,934,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_171
train,935,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_237
train,936,Grp8_tower_mdl/mdl_tower_mdl_253
train,937,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_315
train,938,Grp13_conv_random/mdl_conv_random_mdl_81
train,939,Grp8_tower_mdl/mdl_tower_mdl_123
train,940,Grp8_tower_mdl/mdl_tower_mdl_222
train,941,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_163
train,942,Grp8_tower_mdl/mdl_tower_mdl_36
train,943,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_23
train,944,Grp8_tower_mdl/mdl_tower_mdl_93
train,945,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_62
train,946,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_285
train,947,Grp7_tower_mdl/mdl_tower_mdl_22
train,948,Grp8_tower_mdl/mdl_tower_mdl_118
train,949,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_128
train,950,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_38
train,951,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_124
train,952,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_338
train,953,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_194
train,954,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_17
train,955,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_217
train,956,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_10
train,957,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_128
train,958,Grp3_ramdon_mdl/mdl_random_mdl_26
train,959,Grp12_ramdon_mdl/mdl_random_mdl_73
train,960,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_5
train,961,Grp4_tower_mdl/mdl_tower_mdl_20
train,962,Grp8_tower_mdl/mdl_tower_mdl_121
train,963,Grp11_tower_mdl/mdl_tower_mdl_203
train,964,Grp11_tower_mdl/mdl_tower_mdl_92
train,965,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_185
train,966,Grp11_tower_mdl/mdl_tower_mdl_8
train,967,Grp12_ramdon_mdl/mdl_random_mdl_57
train,968,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_85
train,969,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_139
train,970,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_152
train,971,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_51
train,972,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_29
train,973,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_18
train,974,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_168
train,975,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_206
train,976,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_35
train,977,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_305
train,978,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_106
train,979,Grp12_ramdon_mdl/mdl_random_mdl_37
train,980,Grp11_tower_mdl/mdl_tower_mdl_256
train,981,Grp3_ramdon_mdl/mdl_random_mdl_73
train,982,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_4
train,983,Grp13_conv_random/mdl_conv_random_mdl_139
train,984,Grp11_tower_mdl/mdl_tower_mdl_421
train,985,Grp11_tower_mdl/mdl_tower_mdl_97
train,986,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_6
train,987,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_0
train,988,Grp3_ramdon_mdl/mdl_random_mdl_34
train,989,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_311
train,990,Grp11_tower_mdl/mdl_tower_mdl_35
train,991,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_57
train,992,Grp11_tower_mdl/mdl_tower_mdl_288
train,993,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_160
train,994,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_225
train,995,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_50
train,996,Grp11_tower_mdl/mdl_tower_mdl_448
train,997,Grp11_tower_mdl/mdl_tower_mdl_450
train,998,Grp11_tower_mdl/mdl_tower_mdl_82
train,999,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_348
train,1000,Grp13_conv_random/mdl_conv_random_mdl_41
train,1001,Grp7_tower_mdl/mdl_tower_mdl_35
train,1002,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_329
train,1003,Grp12_ramdon_mdl/mdl_random_mdl_61
train,1004,Grp11_tower_mdl/mdl_tower_mdl_26
train,1005,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_220
train,1006,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_53
train,1007,Grp8_tower_mdl/mdl_tower_mdl_238
train,1008,Grp13_conv_random/mdl_conv_random_mdl_48
train,1009,Grp13_conv_random/mdl_conv_random_mdl_6
train,1010,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_142
train,1011,Grp11_tower_mdl/mdl_tower_mdl_32
train,1012,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_131
train,1013,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_255
train,1014,Grp11_tower_mdl/mdl_tower_mdl_357
train,1015,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_135
train,1016,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_84
train,1017,Grp11_tower_mdl/mdl_tower_mdl_52
train,1018,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_332
train,1019,Grp3_ramdon_mdl/mdl_random_mdl_47
train,1020,Grp3_ramdon_mdl/mdl_random_mdl_92
train,1021,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_143
train,1022,Grp12_ramdon_mdl/mdl_random_mdl_31
train,1023,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_311
train,1024,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_136
train,1025,Grp8_tower_mdl/mdl_tower_mdl_57
train,1026,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_309
train,1027,Grp12_ramdon_mdl/mdl_random_mdl_78
train,1028,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_99
train,1029,Grp13_conv_random/mdl_conv_random_mdl_147
train,1030,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_323
train,1031,Grp8_tower_mdl/mdl_tower_mdl_250
train,1032,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_230
train,1033,Grp8_tower_mdl/mdl_tower_mdl_126
train,1034,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_328
train,1035,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_318
train,1036,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_145
train,1037,Grp11_tower_mdl/mdl_tower_mdl_346
train,1038,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_52
train,1039,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_300
train,1040,Grp11_tower_mdl/mdl_tower_mdl_344
train,1041,Grp11_tower_mdl/mdl_tower_mdl_72
train,1042,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_203
train,1043,Grp13_conv_random/mdl_conv_random_mdl_4
train,1044,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_8
train,1045,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_33
train,1046,Grp11_tower_mdl/mdl_tower_mdl_210
train,1047,Grp3_ramdon_mdl/mdl_random_mdl_22
train,1048,Grp11_tower_mdl/mdl_tower_mdl_230
train,1049,Grp8_tower_mdl/mdl_tower_mdl_243
train,1050,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_363
train,1051,Grp11_tower_mdl/mdl_tower_mdl_59
train,1052,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_330
train,1053,Grp13_conv_random/mdl_conv_random_mdl_151
train,1054,Grp8_tower_mdl/mdl_tower_mdl_241
train,1055,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_110
train,1056,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_137
train,1057,Grp11_tower_mdl/mdl_tower_mdl_236
train,1058,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_144
train,1059,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_105
train,1060,Grp11_tower_mdl/mdl_tower_mdl_170
train,1061,Grp11_tower_mdl/mdl_tower_mdl_46
train,1062,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_69
train,1063,Grp12_ramdon_mdl/mdl_random_mdl_56
train,1064,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_91
train,1065,Grp12_ramdon_mdl/mdl_random_mdl_47
train,1066,Grp8_tower_mdl/mdl_tower_mdl_194
train,1067,Grp8_tower_mdl/mdl_tower_mdl_134
train,1068,Grp11_tower_mdl/mdl_tower_mdl_292
train,1069,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_222
train,1070,Grp4_tower_mdl/mdl_tower_mdl_51
train,1071,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_75
train,1072,Grp8_tower_mdl/mdl_tower_mdl_159
train,1073,Grp12_ramdon_mdl/mdl_random_mdl_12
train,1074,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_139
train,1075,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_245
train,1076,Grp8_tower_mdl/mdl_tower_mdl_120
train,1077,Grp8_tower_mdl/mdl_tower_mdl_91
train,1078,Grp11_tower_mdl/mdl_tower_mdl_481
train,1079,Grp8_tower_mdl/mdl_tower_mdl_176
train,1080,Grp3_ramdon_mdl/mdl_random_mdl_35
train,1081,Grp8_tower_mdl/mdl_tower_mdl_151
train,1082,Grp7_tower_mdl/mdl_tower_mdl_21
train,1083,Grp12_ramdon_mdl/mdl_random_mdl_95
train,1084,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_197
train,1085,Grp11_tower_mdl/mdl_tower_mdl_154
train,1086,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_74
train,1087,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_30
train,1088,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_73
train,1089,Grp12_ramdon_mdl/mdl_random_mdl_68
train,1090,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_231
train,1091,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_96
train,1092,Grp11_tower_mdl/mdl_tower_mdl_182
train,1093,Grp13_conv_random/mdl_conv_random_mdl_170
train,1094,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_172
train,1095,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_32
train,1096,Grp11_tower_mdl/mdl_tower_mdl_2
train,1097,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_364
train,1098,Grp13_conv_random/mdl_conv_random_mdl_125
train,1099,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_143
train,1100,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_121
train,1101,Grp8_tower_mdl/mdl_tower_mdl_141
train,1102,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_0
train,1103,Grp8_tower_mdl/mdl_tower_mdl_23
train,1104,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_90
train,1105,Grp8_tower_mdl/mdl_tower_mdl_195
train,1106,Grp3_ramdon_mdl/mdl_random_mdl_82
train,1107,Grp11_tower_mdl/mdl_tower_mdl_161
train,1108,Grp11_tower_mdl/mdl_tower_mdl_83
train,1109,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_367
train,1110,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_50
train,1111,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_164
train,1112,Grp8_tower_mdl/mdl_tower_mdl_19
train,1113,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_108
train,1114,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_75
train,1115,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_149
train,1116,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_140
train,1117,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_205
train,1118,Grp4_tower_mdl/mdl_tower_mdl_12
train,1119,Grp13_conv_random/mdl_conv_random_mdl_141
train,1120,Grp11_tower_mdl/mdl_tower_mdl_440
train,1121,Grp11_tower_mdl/mdl_tower_mdl_113
train,1122,Grp8_tower_mdl/mdl_tower_mdl_130
train,1123,Grp8_tower_mdl/mdl_tower_mdl_208
train,1124,Grp8_tower_mdl/mdl_tower_mdl_45
train,1125,Grp11_tower_mdl/mdl_tower_mdl_118
train,1126,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_322
train,1127,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_40
train,1128,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_47
train,1129,Grp8_tower_mdl/mdl_tower_mdl_27
train,1130,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_248
train,1131,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_32
train,1132,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_95
train,1133,Grp13_conv_random/mdl_conv_random_mdl_18
train,1134,Grp11_tower_mdl/mdl_tower_mdl_189
train,1135,Grp11_tower_mdl/mdl_tower_mdl_354
train,1136,Grp4_tower_mdl/mdl_tower_mdl_29
train,1137,Grp11_tower_mdl/mdl_tower_mdl_183
train,1138,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_34
train,1139,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_66
train,1140,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_157
train,1141,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_63
train,1142,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_47
train,1143,Grp8_tower_mdl/mdl_tower_mdl_66
train,1144,Grp8_tower_mdl/mdl_tower_mdl_255
train,1145,Grp13_conv_random/mdl_conv_random_mdl_110
train,1146,Grp8_tower_mdl/mdl_tower_mdl_129
train,1147,Grp8_tower_mdl/mdl_tower_mdl_64
train,1148,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_200
train,1149,Grp13_conv_random/mdl_conv_random_mdl_86
train,1150,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_109
train,1151,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_26
train,1152,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_103
train,1153,Grp11_tower_mdl/mdl_tower_mdl_477
train,1154,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_233
train,1155,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_96
train,1156,Grp11_tower_mdl/mdl_tower_mdl_452
train,1157,Grp12_ramdon_mdl/mdl_random_mdl_89
train,1158,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_94
train,1159,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_357
train,1160,Grp8_tower_mdl/mdl_tower_mdl_239
train,1161,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_170
train,1162,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_52
train,1163,Grp12_ramdon_mdl/mdl_random_mdl_14
train,1164,Grp12_ramdon_mdl/mdl_random_mdl_98
train,1165,Grp8_tower_mdl/mdl_tower_mdl_168
train,1166,Grp11_tower_mdl/mdl_tower_mdl_120
train,1167,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_142
train,1168,Grp13_conv_random/mdl_conv_random_mdl_182
train,1169,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_147
train,1170,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_326
train,1171,Grp8_tower_mdl/mdl_tower_mdl_77
train,1172,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_79
train,1173,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_41
train,1174,Grp8_tower_mdl/mdl_tower_mdl_79
train,1175,Grp11_tower_mdl/mdl_tower_mdl_340
train,1176,Grp11_tower_mdl/mdl_tower_mdl_232
train,1177,Grp11_tower_mdl/mdl_tower_mdl_241
train,1178,Grp8_tower_mdl/mdl_tower_mdl_13
train,1179,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_371
train,1180,Grp13_conv_random/mdl_conv_random_mdl_72
train,1181,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_86
train,1182,Grp3_ramdon_mdl/mdl_random_mdl_85
train,1183,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_150
train,1184,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_20
train,1185,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_79
train,1186,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_109
train,1187,Grp3_ramdon_mdl/mdl_random_mdl_0
train,1188,Grp13_conv_random/mdl_conv_random_mdl_185
train,1189,Grp13_conv_random/mdl_conv_random_mdl_36
train,1190,Grp8_tower_mdl/mdl_tower_mdl_48
train,1191,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_226
train,1192,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_73
train,1193,Grp11_tower_mdl/mdl_tower_mdl_201
train,1194,Grp11_tower_mdl/mdl_tower_mdl_327
train,1195,Grp4_tower_mdl/mdl_tower_mdl_44
train,1196,Grp11_tower_mdl/mdl_tower_mdl_287
train,1197,Grp4_tower_mdl/mdl_tower_mdl_5
train,1198,Grp13_conv_random/mdl_conv_random_mdl_100
train,1199,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_20
train,1200,Grp4_tower_mdl/mdl_tower_mdl_14
train,1201,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_251
train,1202,Grp3_ramdon_mdl/mdl_random_mdl_41
train,1203,Grp11_tower_mdl/mdl_tower_mdl_70
train,1204,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_233
train,1205,Grp13_conv_random/mdl_conv_random_mdl_90
train,1206,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_25
train,1207,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_59
train,1208,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_237
train,1209,Grp13_conv_random/mdl_conv_random_mdl_152
train,1210,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_89
train,1211,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_204
train,1212,Grp11_tower_mdl/mdl_tower_mdl_207
train,1213,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_37
train,1214,Grp11_tower_mdl/mdl_tower_mdl_250
train,1215,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_67
train,1216,Grp12_ramdon_mdl/mdl_random_mdl_76
train,1217,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_291
train,1218,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_310
train,1219,Grp4_tower_mdl/mdl_tower_mdl_47
train,1220,Grp11_tower_mdl/mdl_tower_mdl_76
train,1221,Grp13_conv_random/mdl_conv_random_mdl_85
train,1222,Grp8_tower_mdl/mdl_tower_mdl_34
train,1223,Grp8_tower_mdl/mdl_tower_mdl_218
train,1224,Grp11_tower_mdl/mdl_tower_mdl_415
train,1225,Grp11_tower_mdl/mdl_tower_mdl_103
train,1226,Grp13_conv_random/mdl_conv_random_mdl_40
train,1227,Grp13_conv_random/mdl_conv_random_mdl_112
train,1228,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_126
train,1229,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_95
train,1230,Grp8_tower_mdl/mdl_tower_mdl_161
train,1231,Grp11_tower_mdl/mdl_tower_mdl_332
train,1232,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_336
train,1233,Grp11_tower_mdl/mdl_tower_mdl_378
train,1234,Grp8_tower_mdl/mdl_tower_mdl_38
train,1235,Grp13_conv_random/mdl_conv_random_mdl_155
train,1236,Grp11_tower_mdl/mdl_tower_mdl_420
train,1237,Grp11_tower_mdl/mdl_tower_mdl_262
train,1238,Grp11_tower_mdl/mdl_tower_mdl_355
train,1239,Grp8_tower_mdl/mdl_tower_mdl_117
train,1240,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_10
train,1241,Grp11_tower_mdl/mdl_tower_mdl_362
train,1242,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_11
train,1243,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_337
train,1244,Grp11_tower_mdl/mdl_tower_mdl_263
train,1245,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_29
train,1246,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_194
train,1247,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_86
train,1248,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_197
train,1249,Grp11_tower_mdl/mdl_tower_mdl_444
train,1250,Grp11_tower_mdl/mdl_tower_mdl_218
train,1251,Grp11_tower_mdl/mdl_tower_mdl_255
train,1252,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_195
train,1253,Grp13_conv_random/mdl_conv_random_mdl_22
train,1254,Grp8_tower_mdl/mdl_tower_mdl_172
train,1255,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_60
train,1256,Grp11_tower_mdl/mdl_tower_mdl_128
train,1257,Grp13_conv_random/mdl_conv_random_mdl_9
train,1258,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_221
train,1259,Grp7_tower_mdl/mdl_tower_mdl_12
train,1260,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_261
train,1261,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_52
train,1262,Grp11_tower_mdl/mdl_tower_mdl_135
train,1263,Grp11_tower_mdl/mdl_tower_mdl_447
train,1264,Grp12_ramdon_mdl/mdl_random_mdl_62
train,1265,Grp11_tower_mdl/mdl_tower_mdl_164
train,1266,Grp8_tower_mdl/mdl_tower_mdl_178
train,1267,Grp3_ramdon_mdl/mdl_random_mdl_55
train,1268,Grp11_tower_mdl/mdl_tower_mdl_277
train,1269,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_228
train,1270,Grp11_tower_mdl/mdl_tower_mdl_237
train,1271,Grp11_tower_mdl/mdl_tower_mdl_461
train,1272,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_168
train,1273,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_204
train,1274,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_101
train,1275,Grp13_conv_random/mdl_conv_random_mdl_156
train,1276,Grp12_ramdon_mdl/mdl_random_mdl_5
train,1277,Grp13_conv_random/mdl_conv_random_mdl_99
train,1278,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_13
train,1279,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_82
train,1280,Grp11_tower_mdl/mdl_tower_mdl_368
train,1281,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_307
train,1282,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_30
train,1283,Grp9_conv_tower_mdl/mdl_conv_tower_mdl_4
train,1284,Grp11_tower_mdl/mdl_tower_mdl_372
train,1285,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_273
train,1286,Grp3_ramdon_mdl/mdl_random_mdl_42
train,1287,Grp12_ramdon_mdl/mdl_random_mdl_2
train,1288,Grp8_tower_mdl/mdl_tower_mdl_240
train,1289,Grp2_ramdon_mdl_Brando2/mdl_random_mdl_380
train,1290,Grp10_conv_tower_mdl/mdl_conv_tower_mdl_130
train,1291,Grp13_conv_random/mdl_conv_random_mdl_146
train,1292,Grp12_ramdon_mdl/mdl_random_mdl_93
train,1293,Grp11_tower_mdl/mdl_tower_mdl_449
train,1294,Grp5_tower_mdl/mdl_tower_fix_acti_mdl_117
train,1295,Grp11_tower_mdl/mdl_tower_mdl_476
train,1296,Grp11_tower_mdl/mdl_tower_mdl_414
train,1297,Grp8_tower_mdl/mdl_tower_mdl_236
train,1298,Grp13_conv_random/mdl_conv_random_mdl_71
